-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191,0.63346,0.68542,0.64269,0.52164,0.34748,0.15205,-0.040776,-0.21,-0.33296,-0.39182,-0.37671,-0.28831,-0.13977,0.04041,0.21155,0.3315,0.38082,0.3594,0.27739,0.15237,-0.03178,-0.28315,-0.53671,-0.69771,-0.70625,-0.56561,-0.32319,-0.050273,0.19141,0.37479,0.49255,0.55059,0.55849,0.52091,0.44388,0.33753,0.21552,0.090044,-0.030319,-0.13694,-0.22141,-0.2778,-0.30201,-0.29379,-0.25662,-0.1963,-0.12105,-0.040776,0.03621,0.10132,0.1489,0.17593,0.18141,0.16717,0.1368,0.095341,0.048355,0.00082195,-0.042009,-0.076529,-0.099907,-0.11096,-0.10995,-0.098035,-0.0763,-0.048538,-0.021324,0.00036526,0.013516,0.018447,0.017671,0.014475,0.011644
0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191,0.63346,0.68542,0.64269,0.52164,0.34748,0.15205,-0.040776,-0.21,-0.33296,-0.39182,-0.37671,-0.28831,-0.13977
0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191,0.63346,0.68542,0.64269,0.52164,0.34748,0.15205,-0.040776,-0.21,-0.33296,-0.39182,-0.37671,-0.28831
0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191,0.63346,0.68542,0.64269,0.52164,0.34748,0.15205,-0.040776,-0.21,-0.33296,-0.39182,-0.37671
0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191,0.63346,0.68542,0.64269,0.52164,0.34748,0.15205,-0.040776,-0.21,-0.33296,-0.39182
0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191,0.63346,0.68542,0.64269,0.52164,0.34748,0.15205,-0.040776,-0.21,-0.33296
0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191,0.63346,0.68542,0.64269,0.52164,0.34748,0.15205,-0.040776,-0.21
-0.030319,0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191,0.63346,0.68542,0.64269,0.52164,0.34748,0.15205,-0.040776
-0.13694,-0.030319,0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191,0.63346,0.68542,0.64269,0.52164,0.34748,0.15205
-0.22141,-0.13694,-0.030319,0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191,0.63346,0.68542,0.64269,0.52164,0.34748
-0.2778,-0.22141,-0.13694,-0.030319,0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191,0.63346,0.68542,0.64269,0.52164
-0.30201,-0.2778,-0.22141,-0.13694,-0.030319,0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191,0.63346,0.68542,0.64269
-0.29379,-0.30201,-0.2778,-0.22141,-0.13694,-0.030319,0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191,0.63346,0.68542
-0.25662,-0.29379,-0.30201,-0.2778,-0.22141,-0.13694,-0.030319,0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191,0.63346
-0.1963,-0.25662,-0.29379,-0.30201,-0.2778,-0.22141,-0.13694,-0.030319,0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794,0.48191
-0.12105,-0.1963,-0.25662,-0.29379,-0.30201,-0.2778,-0.22141,-0.13694,-0.030319,0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711,0.23794
-0.040776,-0.12105,-0.1963,-0.25662,-0.29379,-0.30201,-0.2778,-0.22141,-0.13694,-0.030319,0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406,-0.076711
0.03621,-0.040776,-0.12105,-0.1963,-0.25662,-0.29379,-0.30201,-0.2778,-0.22141,-0.13694,-0.030319,0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807,-0.41406
0.10132,0.03621,-0.040776,-0.12105,-0.1963,-0.25662,-0.29379,-0.30201,-0.2778,-0.22141,-0.13694,-0.030319,0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081,-0.65807
0.1489,0.10132,0.03621,-0.040776,-0.12105,-0.1963,-0.25662,-0.29379,-0.30201,-0.2778,-0.22141,-0.13694,-0.030319,0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602,-0.69081
0.17593,0.1489,0.10132,0.03621,-0.040776,-0.12105,-0.1963,-0.25662,-0.29379,-0.30201,-0.2778,-0.22141,-0.13694,-0.030319,0.090044,0.21552,0.33753,0.44388,0.52091,0.55849,0.55059,0.49255,0.37479,0.19141,-0.050273,-0.32319,-0.56561,-0.70625,-0.69771,-0.53671,-0.28315,-0.03178,0.15237,0.27739,0.3594,0.38082,0.3315,0.21155,0.04041,-0.13977,-0.28831,-0.37671,-0.39182,-0.33296,-0.21,-0.040776,0.15205,0.34748,0.52164,0.64269,0.68542,0.63346,0.48191,0.23794,-0.076711,-0.41406,-0.65807,-0.69081,-0.49602,-0.20968,-0.008904,0.085067,0.15251,0.18735,0.17904,0.1237,0.056529,0.010913,-0.0071689,-0.0084474,-0.0043834,-0.0012785,-9.1314e-05,-0.00013697,0,4.5657e-05,-4.5657e-05,-4.5657e-05,0.00013697,-9.1314e-05,0.00013697,-4.5657e-05,-4.5657e-05,4.5657e-05,0,-0.00013697,-9.1314e-05,-0.0012785,-0.0043834,-0.0084474,-0.0071689,0.010913,0.056529,0.1237,0.17904,0.18735,0.15251,0.085067,-0.008904,-0.20968,-0.49602
